iteration,objective,gradient_norm,parameter_step_norm,accepted_step,backtracks,parameter_0,parameter_1,parameter_2,parameter_3,parameter_4
54948,0.011867429763663154,7.321844346988443e-08,2.343270701760171e-06,32.0,0,-29.25646341511231,-30.639481455542004,-28.816140308519284,-0.6962044801095963,-14.038417205107583
55062,0.011867429744369773,7.222597964483933e-08,2.311508054343286e-06,32.0,0,-29.256608761424786,-30.63963405387548,-28.81628521711855,-0.6962109983937911,-14.038487437318457
55176,0.011867429725595872,7.124698395681832e-08,2.280176434212216e-06,32.0,0,-29.256752137604263,-30.63978458378737,-28.81642816152833,-0.6962174283149827,-14.03855671752809
55290,0.011867429707327508,7.028127322019225e-08,2.249269989429494e-06,32.0,0,-29.256893570385934,-30.639933073346374,-28.81656916840287,-0.69622377107253,-14.038625058655942
55404,0.011867429689550955,6.93286667553786e-08,2.2187829279210385e-06,32.0,0,-29.25703308614134,-30.640079550239427,-28.816708264033895,-0.696230027849473,-14.038692473445737
55518,0.011867429672253122,6.838898634910223e-08,2.1887095506157184e-06,32.0,0,-29.257170710883397,-30.640224041776904,-28.816845474355564,-0.6962361998127473,-14.038758974467857
55632,0.011867429655420918,6.746205621590276e-08,2.159044233544964e-06,32.0,0,-29.257306470271217,-30.64036657489783,-28.81698082494936,-0.6962422881134226,-14.038824574121735
55746,0.011867429639041934,6.654770298379617e-08,2.1297814244429943e-06,32.0,0,-29.257440389615013,-30.640507176174836,-28.817114341048885,-0.696248293886904,-14.03888928463816
55860,0.011867429623103902,6.564575564199415e-08,2.100915647226325e-06,32.0,0,-29.257572493880854,-30.64064587181933,-28.817246047544675,-0.696254218253158,-14.038953118081622
55974,0.011867429607594989,6.475604551441828e-08,2.0724415120585055e-06,32.0,0,-29.25770280769533,-30.64078268768627,-28.817375968988806,-0.6962600623169105,-14.039016086352532
56088,0.011867429592503623,6.387840622774372e-08,2.0443536880967617e-06,32.0,0,-29.257831355350206,-30.640917649279093,-28.817504129599534,-0.6962658271678571,-14.039078201189511
56202,0.011867429577818578,6.301267367878288e-08,2.016646928564702e-06,32.0,0,-29.257958160806968,-30.64105078175454,-28.817630553265893,-0.6962715138808924,-14.039139474171561
56316,0.011867429563528823,6.215868600911008e-08,1.989316048865319e-06,32.0,0,-29.258083247701396,-30.64118210992733,-28.817755263552147,-0.6962771235162724,-14.039199916720255
56430,0.011867429549623772,6.131628356578585e-08,1.9623559409037624e-06,32.0,0,-29.258206639347975,-30.641311658274905,-28.817878283702257,-0.6962826571198434,-14.039259540101913
56544,0.011867429536093129,6.048530887235821e-08,1.9357615646187915e-06,32.0,0,-29.258328358744222,-30.641439450941967,-28.81799963664421,-0.6962881157232317,-14.039318355429689
56658,0.011867429522926668,5.966560660840927e-08,1.9095279482501524e-06,32.0,0,-29.258448428575115,-30.641565511745018,-28.818119344994354,-0.6962935003440324,-14.039376373665663
56772,0.011867429510114666,5.885702356404873e-08,1.8836501899248646e-06,32.0,0,-29.258566871217276,-30.64168986417691,-28.81823743106168,-0.696298811986012,-14.039433605622927
56886,0.011867429497647611,5.805940862583247e-08,1.8581234563832161e-06,32.0,0,-29.25868370874322,-30.641812531411166,-28.81835391685194,-0.6963040516392802,-14.039490061967582
57000,0.011867429485516093,5.72726127384764e-08,1.832942971905089e-06,32.0,0,-29.258798962925493,-30.6419335363064,-28.81846882407186,-0.6963092202804907,-14.039545753220787
57114,0.011867429473711204,5.6496488881361236e-08,1.8081040324212599e-06,32.0,0,-29.25891265524075,-30.642052901410594,-28.818582174133173,-0.6963143188730256,-14.039600689760697
57228,0.011867429462224062,5.573089204126255e-08,1.783601999838372e-06,32.0,0,-29.25902480687382,-30.64217064896534,-28.818693988156674,-0.6963193483671676,-14.039654881824442
57342,0.011867429451046163,5.4975679175254064e-08,1.7594322942827956e-06,32.0,0,-29.25913543872169,-30.64228680091001,-28.818804286976157,-0.6963243097002756,-14.03970833951003
57456,0.011867429440169101,5.423070919865281e-08,1.7355903974275007e-06,32.0,0,-29.25924457139734,-30.64240137888585,-28.81891309114232,-0.696329203796978,-14.039761072778248
57570,0.011867429429584875,5.349584294572031e-08,1.7120718594182729e-06,32.0,0,-29.25935222523374,-30.642514404240117,-28.81902042092669,-0.6963340315693288,-14.039813091454555
57684,0.011867429419285558,5.277094314939787e-08,1.6888722878629415e-06,32.0,0,-29.259458420287608,-30.64262589803004,-28.81912629632536,-0.696338793917001,-14.039864405230901
57798,0.01186742940926344,5.205587440874071e-08,1.6659873467210597e-06,32.0,0,-29.259563176343175,-30.642735881026752,-28.819230737062774,-0.6963434917274222,-14.039915023667557
57912,0.011867429399511086,5.135050318543995e-08,1.6434127634272301e-06,32.0,0,-29.259666512915903,-30.64284437371923,-28.819333762595427,-0.696348125875971,-14.039964956194908
58026,0.011867429390021281,5.0654697738756294e-08,1.621144323596605e-06,32.0,0,-29.259768449256132,-30.642951396318132,-28.81943539211551,-0.6963526972261305,-14.040014212115226
58140,0.011867429380786868,4.996832813795332e-08,1.599177863109125e-06,32.0,0,-29.259869004352723,-30.643056968759584,-28.819535644554513,-0.6963572066296548,-14.040062800604424
58254,0.011867429371801004,4.92912662164165e-08,1.5775092886325786e-06,32.0,0,-29.259968196936658,-30.643161110708917,-28.819634538586815,-0.6963616549267099,-14.040110730713765
58368,0.01186742936305702,4.862338555879538e-08,1.5561345471759866e-06,32.0,0,-29.260066045484436,-30.643263841564366,-28.819732092633114,-0.696366042946068,-14.040158011371567
58482,0.011867429354548398,4.796456146760052e-08,1.5350496514362757e-06,32.0,0,-29.260162568221606,-30.643365180460673,-28.81982832486391,-0.6963703715052254,-14.04020465138486
58596,0.011867429346268794,4.7314670944494005e-08,1.5142506643669178e-06,32.0,0,-29.260257783126274,-30.643465146272764,-28.819923253202994,-0.6963746414105771,-14.040250659441083
58710,0.011867429338211983,4.6673592672204845e-08,1.4937337032664808e-06,32.0,0,-29.26035170793229,-30.643563757619184,-28.820016895330667,-0.6963788534575663,-14.040296044109665
58824,0.011867429330372064,4.604120698070089e-08,1.4734949368921288e-06,32.0,0,-29.26044436013276,-30.643661032865698,-28.82010926868721,-0.6963830084308349,-14.040340813843677
58938,0.011867429322743147,4.54173958272278e-08,1.4535305904509376e-06,32.0,0,-29.26053575698318,-30.643756990128594,-28.820200390476,-0.6963871071043538,-14.040384976981368
59052,0.011867429315319538,4.480204278278592e-08,1.4338369325509459e-06,32.0,0,-29.260625915504765,-30.64385164727823,-28.820290277666857,-0.6963911502415925,-14.040428541747772
59166,0.01186742930809572,4.4195033001937416e-08,1.4144102942624536e-06,32.0,0,-29.26071485248759,-30.643945021942283,-28.82037894699917,-0.6963951385956476,-14.04047151625623
59280,0.011867429301066327,4.359625320151959e-08,1.3952470457281052e-06,32.0,0,-29.260802584493767,-30.64403713150908,-28.820466414985024,-0.696399072909386,-14.040513908509904
59394,0.011867429294226144,4.3005591643727577e-08,1.3763436152328877e-06,32.0,0,-29.26088912786051,-30.644127993130876,-28.820552697912337,-0.6964029539155889,-14.040555726403296
59508,0.01186742928757008,4.2422938108783226e-08,1.3576964679282763e-06,32.0,0,-29.26097449870328,-30.644217623727062,-28.8206378118479,-0.6964067823370823,-14.04059697772373
59622,0.011867429281093127,4.184818388285696e-08,1.3393021301306374e-06,32.0,0,-29.261058712918693,-30.644306039987267,-28.820721772640322,-0.6964105588868751,-14.040637670152769
59736,0.011867429274790427,4.128122171746778e-08,1.3211571683471637e-06,32.0,0,-29.26114178618756,-30.644393258374652,-28.820804595923132,-0.6964142842683084,-14.040677811267726
59850,0.011867429268657423,4.072194584281629e-08,1.3032581965028609e-06,32.0,0,-29.261223733977847,-30.644479295128797,-28.82088629711757,-0.6964179591751546,-14.040717408543015
59964,0.011867429262689437,4.017025192135965e-08,1.285601878122242e-06,32.0,0,-29.26130457154753,-30.644564166268875,-28.82096689143557,-0.6964215842917718,-14.040756469351594
60078,0.011867429256882077,3.96260370287423e-08,1.268184917514221e-06,32.0,0,-29.261384313947453,-30.64464788759657,-28.821046393882547,-0.6964251602932271,-14.04079500096631
60192,0.011867429251230984,3.908919965087669e-08,1.251004063314197e-06,32.0,0,-29.261462976024166,-30.644730474699124,-28.821124819260255,-0.6964286878454253,-14.04083301056132
60306,0.011867429245731965,3.855963965291306e-08,1.234056114162861e-06,32.0,0,-29.261540572422717,-30.644811942952185,-28.821202182169532,-0.6964321676052229,-14.040870505213366
60420,0.011867429240380941,3.803725825631119e-08,1.2173379069307442e-06,32.0,0,-29.261617117589353,-30.644892307522692,-28.821278497013033,-0.6964356002205662,-14.04090749190314
60534,0.011867429235173949,3.7521958034617234e-08,1.2008463264066221e-06,32.0,0,-29.26169262577426,-30.644971583371785,-28.821353777997963,-0.6964389863306065,-14.040943977516598
60648,0.011867429230107049,3.701364287723584e-08,1.1845782942939813e-06,32.0,0,-29.261767111034224,-30.64504978525751,-28.821428039138684,-0.696442326565808,-14.040979968846228
60762,0.011867429225176534,3.6512217995322366e-08,1.1685307763218365e-06,32.0,0,-29.261840587235227,-30.64512692773762,-28.82150129425935,-0.69644562154809,-14.041015472592319
60876,0.011867429220378683,3.601758987354104e-08,1.1527007818100936e-06,32.0,0,-29.261913068055144,-30.64520302517232,-28.821573556996537,-0.6964488718909114,-14.041050495364232
60990,0.011867429215709924,3.5529666284624697e-08,1.1370853603911515e-06,32.0,0,-29.26198456698614,-30.645278091726944,-28.821644840801742,-0.6964520781994278,-14.041085043681628
61104,0.011867429211166824,3.504835624131186e-08,1.1216815904559004e-06,32.0,0,-29.262055097337342,-30.645352141374605,-28.821715158943945,-0.6964552410705663,-14.0411191239757
61218,0.011867429206745961,3.45735699984322e-08,1.1064866137073764e-06,32.0,0,-29.262124672237263,-30.645425187898752,-28.821784524512033,-0.696458361093151,-14.04115274259034
61332,0.011867429202444083,3.4105219040654544e-08,1.0914975880636617e-06,32.0,0,-29.262193304636266,-30.645497244895857,-28.82185295041731,-0.6964614388480171,-14.041185905783387
61446,0.011867429198257966,3.3643216039283656e-08,1.0767117240070193e-06,32.0,0,-29.262261007308986,-30.645568325777884,-28.82192044939589,-0.696464474908123,-14.041218619727735
61560,0.01186742919418443,3.318747486918916e-08,1.0621262604066814e-06,32.0,0,-29.262327792856716,-30.64563844377481,-28.82198703401106,-0.6964674698386423,-14.041250890512533
61674,0.011867429190220576,3.273791056619585e-08,1.0477384798601949e-06,32.0,0,-29.262393673709806,-30.645707611937116,-28.82205271665566,-0.6964704241970806,-14.0412827241443
61788,0.011867429186363338,3.229443932673719e-08,1.033545702447178e-06,32.0,0,-29.262458662129898,-30.645775843138196,-28.822117509554367,-0.6964733385333813,-14.041314126548055
61902,0.011867429182609966,3.1856978481258675e-08,1.0195452788153282e-06,32.0,0,-29.262522770212325,-30.645843150076807,-28.822181424766033,-0.6964762133900264,-14.041345103568428
62016,0.011867429178957561,3.142544649113366e-08,1.0057346035667608e-06,32.0,0,-29.262586009888278,-30.645909545279437,-28.822244474185883,-0.6964790493021292,-14.041375660970763
62130,0.011867429175403395,3.099976292126691e-08,9.921110967537746e-07,32.0,0,-29.262648392927108,-30.64597504110256,-28.82230666954775,-0.6964818467975464,-14.041405804442148
62244,0.011867429171944917,3.057984843133829e-08,9.786722264260621e-07,32.0,0,-29.26270993093849,-30.646039649735112,-28.822368022426332,-0.6964846063969704,-14.041435539592557
62358,0.011867429168579479,3.0165624757427495e-08,9.654154827100558e-07,32.0,0,-29.262770635374604,-30.646103383200618,-28.822428544239262,-0.6964873286140378,-14.041464871955835
62472,0.011867429165304588,2.9757014701963908e-08,9.523383948242727e-07,32.0,0,-29.2628305175323,-30.646166253359535,-28.822488246249332,-0.6964900139554029,-14.041493806990768
62586,0.011867429162117811,2.9353942117531172e-08,9.394385281358073e-07,32.0,0,-29.262889588555137,-30.646228271911383,-28.822547139566495,-0.6964926629208504,-14.041522350082067
62700,0.011867429159016795,2.8956331887602945e-08,9.267134766791193e-07,32.0,0,-29.262947859435524,-30.646289450397013,-28.822605235150036,-0.696495276003385,-14.041550506541409
62814,0.011867429155999254,2.8564109922298854e-08,9.141608727575454e-07,32.0,0,-29.263005341016775,-30.646349800200714,-28.822662543810566,-0.6964978536893296,-14.041578281608418
62928,0.011867429153062846,2.817720313155168e-08,9.017783743075352e-07,32.0,0,-29.263062043995134,-30.646409332552373,-28.822719076212078,-0.6965003964583925,-14.041605680451642
63042,0.011867429150205411,2.7795539426170577e-08,8.895636707772221e-07,32.0,0,-29.26311797892173,-30.646468058529564,-28.822774842873912,-0.6965029047837972,-14.041632708169535
63156,0.011867429147425002,2.7419047687320445e-08,8.775144943291407e-07,32.0,0,-29.263173156204598,-30.64652598905958,-28.82282985417272,-0.6965053791323282,-14.041659369791365
63270,0.011867429144719296,2.7047657770732658e-08,8.65628596283575e-07,32.0,0,-29.263227586110624,-30.646583134921542,-28.822884120344447,-0.6965078199644452,-14.041685670278223
63384,0.011867429142086421,2.668130047737058e-08,8.539037587869981e-07,32.0,0,-29.26328127876742,-30.646639506748336,-28.82293765148616,-0.6965102277343629,-14.041711614523875
63498,0.01186742913952437,2.6319907561503895e-08,8.423378018344213e-07,32.0,0,-29.26333424416524,-30.64669511502868,-28.822990457558028,-0.6965126028901306,-14.041737207355734
63612,0.011867429137031297,2.596341168907458e-08,8.3092856808849e-07,32.0,0,-29.263386492158887,-30.646749970109028,-28.823042548385125,-0.6965149458737231,-14.041762453535743
63726,0.01186742913460525,2.561174645333037e-08,8.196739326629628e-07,32.0,0,-29.263438032469455,-30.646804082195512,-28.823093933659276,-0.6965172571211282,-14.041787357761246
63840,0.011867429132244499,2.5264846337874834e-08,8.085718017910684e-07,32.0,0,-29.263488874686242,-30.646857461355832,-28.82314462294086,-0.6965195370624009,-14.041811924665884
63954,0.011867429129947276,2.4922646724547408e-08,7.976201040901001e-07,32.0,0,-29.26353902826851,-30.6469101175212,-28.823194625660626,-0.6965217861217785,-14.04183615882047
64068,0.011867429127711855,2.45850838698204e-08,7.8681679738971e-07,32.0,0,-29.26358850254721,-30.646962060488143,-28.823243951121427,-0.6965240047177381,-14.041860064733827
64182,0.011867429125536589,2.4252094901566194e-08,7.761598773806068e-07,32.0,0,-29.263637306726803,-30.647013299920324,-28.823292608499965,-0.6965261932630866,-14.041883646853625
64296,0.01186742912341982,2.3923617791349928e-08,7.656473511061986e-07,32.0,0,-29.26368544988689,-30.647063845350356,-28.823340606848486,-0.6965283521650255,-14.041906909567226
64410,0.01186742912136005,2.3599591360355945e-08,7.552772641237208e-07,32.0,0,-29.263732940983964,-30.647113706181624,-28.82338795509651,-0.6965304818252375,-14.041929857202497
64524,0.011867429119355616,2.3279955256088708e-08,7.450476837712468e-07,32.0,0,-29.263779788853064,-30.64716289168996,-28.82343466205245,-0.6965325826399598,-14.041952494028601
64638,0.011867429117405175,2.296464995203259e-08,7.349567075818076e-07,32.0,0,-29.26382600220947,-30.64721141102546,-28.823480736405305,-0.6965346550000524,-14.041974824256844
64752,0.011867429115507207,2.2653616728548403e-08,7.250024542497589e-07,32.0,0,-29.263871589650233,-30.647259273214146,-28.82352618672625,-0.6965366992910741,-14.041996852041407
64866,0.011867429113660283,2.2346797654154585e-08,7.151830697530321e-07,32.0,0,-29.263916559655883,-30.647306487159636,-28.82357102147025,-0.6965387158933587,-14.042018581480145
64980,0.01186742911186305,2.204413559902005e-08,7.054967240205976e-07,32.0,0,-29.26396092059194,-30.647353061644843,-28.823615248977625,-0.6965407051820764,-14.042040016615351
65094,0.01186742911011417,2.1745574192226734e-08,6.959416156334885e-07,32.0,0,-29.264004680710503,-30.647399005333597,-28.823658877475605,-0.6965426675273212,-14.042061161434507
65208,0.011867429108412353,2.1451057844529078e-08,6.865159639056532e-07,32.0,0,-29.26404784815178,-30.647444326772245,-28.823701915079884,-0.6965446032941582,-14.042082019871033
65322,0.011867429106756321,2.1160531711687974e-08,6.772180153581854e-07,32.0,0,-29.26409043094564,-30.647489034391313,-28.82374436979614,-0.6965465128427062,-14.04210259580503
65436,0.011867429105144838,2.0873941692766337e-08,6.68046038907017e-07,32.0,0,-29.26413243701305,-30.64753313650697,-28.82378624952149,-0.696548396528204,-14.042122893063969
65550,0.011867429103576707,2.059123442557207e-08,6.589983234965376e-07,32.0,0,-29.264173874167618,-30.647576641322658,-28.823827562045977,-0.6965502547010639,-14.04214291542344
65664,0.011867429102050757,2.031235727539276e-08,6.500731856072937e-07,32.0,0,-29.264214750117016,-30.64761955693062,-28.82386831505407,-0.6965520877069575,-14.042162666607847
65778,0.011867429100565863,2.003725831530813e-08,6.412689656599588e-07,32.0,0,-29.264255072464398,-30.64766189131338,-28.823908516126025,-0.6965538958868657,-14.042182150291106
65892,0.011867429099120945,1.9765886326534586e-08,6.32584024034894e-07,32.0,0,-29.264294848709888,-30.647703652345253,-28.823948172739367,-0.6965556795771434,-14.042201370097308
66006,0.011867429097714887,1.9498190787059727e-08,6.240167398893048e-07,32.0,0,-29.2643340862519,-30.64774484779382,-28.823987292270235,-0.6965574391095943,-14.04222032960144
66120,0.01186742909634662,1.923412185419904e-08,6.155655246403991e-07,32.0,0,-29.264372792388563,-30.64778548532133,-28.824025881994782,-0.6965591748115165,-14.042239032329999
66234,0.011867429095015262,1.8973630372286805e-08,6.072287992709186e-07,32.0,0,-29.264410974319087,-30.647825572486177,-28.824063949090508,-0.696560887005763,-14.042257481761686
66348,0.011867429093719628,1.8716667838217357e-08,5.990050143018662e-07,32.0,0,-29.264448639145083,-30.647865116744324,-28.824101500637656,-0.696562576010825,-14.042275681328052
66462,0.011867429092458848,1.846318642331458e-08,5.908926379802538e-07,32.0,0,-29.264485793871863,-30.647904125450598,-28.82413854362044,-0.6965642421408716,-14.04229363441411
66576,0.01186742909123204,1.8213138937052313e-08,5.828901623879334e-07,32.0,0,-29.26452244540985,-30.647942605860205,-28.824175084928452,-0.6965658857058015,-14.042311344359005
66690,0.01186742909003821,1.7966478832345075e-08,5.749960939939734e-07,32.0,0,-29.2645586005757,-30.647980565129963,-28.824211131357856,-0.6965675070113347,-14.04232881445662
66804,0.01186742908887647,1.7723160192414847e-08,5.672089658391108e-07,32.0,0,-29.264594266093766,-30.648018010319685,-28.824246689612718,-0.6965691063590205,-14.04234604795617
66918,0.011867429087746054,1.748313773204704e-08,5.595273274688815e-07,32.0,0,-29.264629448597194,-30.648054948393508,-28.824281766306235,-0.6965706840463392,-14.042363048062844
67032,0.011867429086646002,1.7246366766346053e-08,5.519497501410223e-07,32.0,0,-29.264664154629262,-30.64809138622115,-28.824316367961952,-0.6965722403667278,-14.042379817938382
67146,0.011867429085575547,1.7012803228914507e-08,5.444748225870339e-07,32.0,0,-29.2646983906445,-30.648127330579232,-28.82435050101499,-0.6965737756096563,-14.042396360701662
67260,0.011867429084533884,1.6782403643233293e-08,5.371011549289716e-07,32.0,0,-29.264732163010006,-30.648162788152522,-28.824384171813268,-0.6965752900606612,-14.04241267942929
67374,0.011867429083520254,1.6555125127574526e-08,5.298273711888401e-07,32.0,0,-29.264765478006577,-30.64819776553519,-28.824417386618663,-0.6965767840014097,-14.04242877715618
67488,0.011867429082533852,1.6330925380395428e-08,5.226521205607748e-07,32.0,0,-29.26479834182986,-30.64823226923203,-28.82445015160817,-0.6965782577097622,-14.042444656876107
67602,0.011867429081574047,1.6109762677994546e-08,5.155740691083797e-07,32.0,0,-29.26483076059153,-30.648266305659643,-28.824482472875058,-0.6965797114597916,-14.042460321542253
67716,0.011867429080640032,1.5891595849551634e-08,5.085918935195575e-07,32.0,0,-29.264862740320435,-30.648299881147707,-28.824514356430033,-0.6965811455218773,-14.042475774067796
67830,0.011867429079731154,1.567638429993014e-08,5.017043008763497e-07,32.0,0,-29.264894286963724,-30.648333001940106,-28.824545808202334,-0.6965825601627218,-14.042491017326425
67944,0.011867429078846725,1.546408797753163e-08,4.949100046937507e-07,32.0,0,-29.264925406387945,-30.648365674196082,-28.824576834040837,-0.6965839556454129,-14.042506054152875
68058,0.011867429077986087,1.5254667364781683e-08,4.882077460080974e-07,32.0,0,-29.264956104380108,-30.64839790399142,-28.82460743971514,-0.6965853322294835,-14.04252088734346
68172,0.01186742907714859,1.504808350007979e-08,4.815962701556002e-07,32.0,0,-29.264986386648847,-30.64842969731956,-28.82463763091668,-0.6965866901709324,-14.042535519656617
68286,0.011867429076333647,1.4844297933049091e-08,4.750743500440337e-07,32.0,0,-29.265016258825355,-30.648461060092686,-28.824667413259704,-0.6965880297222943,-14.042549953813364
68400,0.011867429075540578,1.46432727412268e-08,4.686407738926299e-07,32.0,0,-29.26504572646458,-30.64849199814294,-28.824696792282452,-0.6965893511326963,-14.04256419249788
68514,0.011867429074768891,1.4444970516635636e-08,4.6229434422312497e-07,32.0,0,-29.265074795046196,-30.648522517223338,-28.82472577344806,-0.696590654647867,-14.042578238357942
68628,0.011867429074017987,1.4249354359051778e-08,4.560338784035311e-07,32.0,0,-29.26510346997555,-30.64855262300899,-28.82475436214563,-0.6965919405102164,-14.042592094005457
68742,0.01186742907328721,1.4056387868051064e-08,4.4985821239099814e-07,32.0,0,-29.265131756584786,-30.648582321098075,-28.824782563691258,-0.6965932089588677,-14.04260576201693
68856,0.011867429072576142,1.3866035140632842e-08,4.437661960862127e-07,32.0,0,-29.265159660133776,-30.648611617012897,-28.82481038332896,-0.6965944602296986,-14.04261924493394
68970,0.011867429071884187,1.3678260749727498e-08,4.3775669795217383e-07,32.0,0,-29.265187185811104,-30.648640516200963,-28.824837826231732,-0.6965956945554002,-14.04263254526365
69084,0.011867429071210859,1.349302976093402e-08,4.318285965951661e-07,32.0,0,-29.265214338735067,-30.648669024035936,-28.824864897502444,-0.696596912165503,-14.042645665479226
69198,0.011867429070555631,1.3310307711982534e-08,4.2598079256869736e-07,32.0,0,-29.265241123954617,-30.648697145818684,-28.824891602174848,-0.6965981132864268,-14.042658608020332
69312,0.011867429069918027,1.3130060601019236e-08,4.2021219287260036e-07,32.0,0,-29.26526754645023,-30.64872488677819,-28.824917945214434,-0.6965992981415221,-14.042671375293558
69426,0.01186742906929756,1.2952254889351897e-08,4.1452172916541384e-07,32.0,0,-29.265293611134943,-30.648752252072637,-28.824943931519446,-0.6966004669511155,-14.042683969672897
69540,0.011867429068693806,1.2776857499490298e-08,4.089083412327584e-07,32.0,0,-29.2653193228552,-30.648779246790305,-28.82496956592175,-0.6966016199325512,-14.042696393500169
69654,0.011867429068106287,1.2603835797154962e-08,4.033709855730801e-07,32.0,0,-29.26534468639177,-30.648805875950483,-28.82499485318772,-0.6966027573002188,-14.042708649085446
69768,0.01186742906753459,1.2433157590560981e-08,3.979086287117502e-07,32.0,0,-29.265369706460675,-30.64883214450451,-28.825019798019174,-0.6966038792656102,-14.042720738707525
69882,0.011867429066978245,1.226479112398379e-08,3.9252025723959513e-07,32.0,0,-29.26539438771399,-30.6488580573366,-28.8250444050542,-0.6966049860373494,-14.042732664614311
69996,0.011867429066436865,1.2098705078192169e-08,3.872048670845427e-07,32.0,0,-29.26541873474078,-30.648883619264787,-28.825068678868053,-0.6966060778212342,-14.042744429023243
70110,0.011867429065910085,1.193486855135107e-08,3.8196147334413933e-07,32.0,0,-29.265442752067933,-30.648908835041826,-28.825092623973973,-0.6966071548202691,-14.04275603412172
70224,0.011867429065397457,1.1773251061934549e-08,3.7678909272239445e-07,32.0,0,-29.265466444160996,-30.648933709356065,-28.825116244824077,-0.6966082172347093,-14.0427674820675
70338,0.011867429064898568,1.1613822549751038e-08,3.716867725529612e-07,32.0,0,-29.265489815424985,-30.648958246832372,-28.825139545810142,-0.6966092652621044,-14.042778774989122
70452,0.011867429064413201,1.1456553348353802e-08,3.666535552157465e-07,32.0,0,-29.265512870205264,-30.648982452032882,-28.825162531264432,-0.6966102990973213,-14.042789914986257
70566,0.011867429063940792,1.1301414208264708e-08,3.616885085729606e-07,32.0,0,-29.26553561278829,-30.64900632945796,-28.825185205460524,-0.6966113189325864,-14.042800904130136
70680,0.011867429063481122,1.1148376263877124e-08,3.567907091616308e-07,32.0,0,-29.265558047402493,-30.649029883546984,-28.825207572614094,-0.6966123249575115,-14.042811744463929
70794,0.011867429063033837,1.0997411047414998e-08,3.519592440706416e-07,32.0,0,-29.265580178218958,-30.6490531186792,-28.825229636883694,-0.6966133173591562,-14.04282243800313
70908,0.011867429062598555,1.0848490478456187e-08,3.4719321450976236e-07,32.0,0,-29.265602009352286,-30.649076039174503,-28.825251402371546,-0.6966142963220421,-14.042832986735919
71022,0.011867429062175009,1.0701586854725782e-08,3.4249173511574466e-07,32.0,0,-29.265623544861327,-30.649098649294263,-28.825272873124273,-0.6966152620281818,-14.04284339262353
71136,0.01186742906176282,1.0556672845511333e-08,3.378539336828444e-07,32.0,0,-29.265644788749928,-30.649120953242114,-28.82529405313368,-0.6966162146571262,-14.042853657600633
71250,0.011867429061361756,1.0413721499968561e-08,3.3327894414666424e-07,32.0,0,-29.265665744967727,-30.64914295516476,-28.82531494633751,-0.6966171543859933,-14.042863783575696
71364,0.011867429060971463,1.0272706227725533e-08,3.287659145082777e-07,32.0,0,-29.265686417410805,-30.64916465915268,-28.82533555662013,-0.6966180813895063,-14.042873772431317
71478,0.01186742906059166,1.013360079364493e-08,3.2431400916605436e-07,32.0,0,-29.265706809922474,-30.649186069240983,-28.825355887813284,-0.6966189958400143,-14.042883626024587
71592,0.011867429060222097,9.996379333216795e-09,3.1992239702123166e-07,32.0,0,-29.265726926293986,-30.649207189410088,-28.825375943696827,-0.6966198979075345,-14.042893346187448
71706,0.01186742905986246,9.861016310355999e-09,3.155902620267374e-07,32.0,0,-29.26574677026523,-30.64922802358646,-28.825395727999368,-0.6966207877597796,-14.042902934727005
71820,0.011867429059512496,9.727486557387145e-09,3.1131679860808473e-07,32.0,0,-29.265766345525414,-30.649248575643423,-28.825415244399036,-0.6966216655621901,-14.042912393425901
71934,0.011867429059171966,9.595765232033775e-09,3.0710121283838103e-07,32.0,0,-29.26578565571378,-30.649268849401803,-28.825434496524114,-0.6966225314779653,-14.042921724042612
72048,0.011867429058840607,9.465827835834023e-09,3.0294271658022804e-07,32.0,0,-29.26580470442028,-30.649288848630654,-28.82545348795374,-0.6966233856680929,-14.042930928311808
72162,0.011867429058518088,9.337650204665287e-09,2.988405439098879e-07,32.0,0,-29.265823495186172,-30.649308577047975,-28.825472222218544,-0.6966242282913802,-14.042940007944637
72276,0.011867429058204343,9.211208494497987e-09,2.9479392529639504e-07,32.0,0,-29.265842031504818,-30.649328038321407,-28.825490702801353,-0.6966250595044844,-14.04294896462908
72390,0.011867429057898967,9.086479191225237e-09,2.9080210769903046e-07,32.0,0,-29.265860316822195,-30.64934723606889,-28.82550893313779,-0.6966258794619381,-14.04295780003025
72504,0.011867429057601808,8.96343909766596e-09,2.868643558202706e-07,32.0,0,-29.265878354537627,-30.649366173859352,-28.82552691661694,-0.6966266883161816,-14.042966515790692
72618,0.011867429057312664,8.842065325749735e-09,2.82979931577913e-07,32.0,0,-29.265896148004387,-30.649384855213395,-28.825544656581993,-0.6966274862175857,-14.042975113530709
72732,0.01186742905703133,8.722335308543869e-09,2.7914810971858e-07,32.0,0,-29.26591370053029,-30.649403283603892,-28.825562156330815,-0.6966282733144881,-14.042983594848646
72846,0.011867429056757502,8.604226774880821e-09,2.753681868392004e-07,32.0,0,-29.265931015378396,-30.64942146245671,-28.82557941911664,-0.6966290497532243,-14.04299196132121
72960,0.011867429056491078,8.487717760165255e-09,2.7163945338489097e-07,32.0,0,-29.265948095767538,-30.649439395151283,-28.825596448148612,-0.6966298156781265,-14.043000214503737
73074,0.011867429056231778,8.37278659674282e-09,2.679612143240609e-07,32.0,0,-29.26596494487291,-30.649457085021265,-28.825613246592386,-0.6966305712315947,-14.043008355930489
